aletrnatif,longitude,latitude,jumlah_atraksi,jumlah_penduduk,indeks_pendapatan,harga_tanah
9045,-118.97,35.37,41,2396,1.8819,58000
9046,-118.97,35.37,34,1379,1.7197,48900
9047,-118.97,35.36,31,1418,1.5743,46700
9048,-118.97,34.18,18,7338,7.0242,293100
9049,-118.98,38.03,15,991,3.5469,82500
9050,-118.98,37.65,18,1795,4.5375,169800
9051,-118.98,37.64,17,3769,3.05,188900
9052,-118.98,36.06,33,2043,2.343,47400
9053,-118.98,35.4,36,1864,3.4205,76600
9054,-118.98,35.4,36,1443,2.9821,73100
9055,-118.98,35.4,34,813,2.8393,69800
9056,-118.98,35.39,32,2620,1.2618,46900
9057,-118.98,35.39,29,607,1.1875,50700
9058,-118.98,35.39,22,1812,1.4146,49100
9059,-118.98,35.38,39,1497,1.0648,50000
9060,-118.98,35.38,34,1020,1.625,50800
9061,-118.98,35.38,28,1171,0.8639,49400
9062,-118.98,35.38,24,1807,1.4786,54800
9063,-118.98,35.37,36,1562,0.9675,47100
9064,-118.98,35.37,35,825,1.1638,57900
9065,-118.98,35.36,29,1244,1.6981,49400
9066,-118.98,35.36,15,1482,1.2617,42700
9067,-118.98,34.4,34,1328,4.4219,338100
9068,-118.98,34.16,16,2476,5.7676,241300
9069,-118.99,37.65,20,2474,5.01,195500
9070,-118.99,37.63,10,7744,3.2917,231800
9071,-118.99,36.07,21,983,2.975,63900
9072,-118.99,36.06,19,2153,1.7564,42600
9073,-118.99,35.4,48,1908,3.5714,84600
9074,-118.99,35.4,43,2225,4.0208,90400
9075,-118.99,35.39,52,2805,2.5083,70100
9076,-118.99,35.39,39,2228,1.6009,48800
9077,-118.99,35.38,30,1390,1.3451,57500
9078,-118.99,35.38,26,1317,1.4024,51000
9079,-118.99,35.37,38,918,1.7292,58100
9080,-118.99,35.37,36,832,1.4773,57400
9081,-118.99,35.36,31,1498,1.2232,49300
9082,-118.99,35.36,18,1524,1.1136,47800
9083,-118.99,35.35,32,1293,1.1786,45600
9084,-118.99,35.35,27,1615,1.6632,49800
9085,-118.99,35.33,36,1590,1.6786,52900
9086,-118.99,35.32,35,1576,1.6575,59500
9087,-118.99,35.32,26,875,0.9288,36600
9088,-118.99,35.3,33,2248,2.9402,56200
9089,-118.99,34.23,9,10618,6.6246,284200
9090,-119,36.07,20,1042,2.9815,73000
9091,-119,36.05,24,3208,1.5506,52300
9092,-119,35.4,44,2250,4.3906,93900
9093,-119,35.39,42,2839,3.7708,79400
9094,-119,35.37,41,303,2.2212,55500
9095,-119,35.36,40,850,0.9407,43600
9096,-119,35.36,39,896,1.25,42500
9097,-119,35.36,35,1021,1.7375,48600
9098,-119,35.35,35,1164,1.4015,48700
9099,-119,35.35,31,2931,2.2155,62100
9100,-119,35.33,35,991,1.9417,53800
9101,-119,35.31,37,1337,1.6522,53300
9102,-119,34.19,5,3634,4.2917,227900
9103,-119,34.08,17,1822,5.4346,428600
9104,-119.01,36.08,31,1620,1.8857,55500
9105,-119.01,36.07,44,2450,1.6103,50900
9106,-119.01,36.06,25,1505,1.6812,47700
9107,-119.01,36.05,27,1127,1.3807,53100
9108,-119.01,36.02,17,3915,2.375,79800
9109,-119.01,35.44,20,3458,2.5806,82500
9110,-119.01,35.38,44,434,1.1944,57500
9111,-119.01,35.38,36,790,1.4427,50600
9112,-119.01,35.37,45,629,1.7321,84400
9113,-119.01,35.37,44,593,1.4779,66000
9114,-119.01,35.37,38,1702,1.8801,57800
9115,-119.01,35.37,33,821,1.2469,46700
9116,-119.01,35.36,38,1838,1.6797,60700
9117,-119.01,35.36,36,2658,1.2157,57000
9118,-119.01,35.36,24,1941,1.056,51600
9119,-119.01,35.35,39,598,1.9125,57900
9120,-119.01,35.35,34,1354,2.1875,58000
9121,-119.01,35.34,44,1730,3.0208,63700
9122,-119.01,35.34,36,973,1.5625,46700
9123,-119.01,35.33,42,1120,1.5429,39400
9124,-119.01,35.33,32,3068,2.4234,63700
9125,-119.01,35.32,23,4870,2.596,70000
9126,-119.01,35.31,19,7092,2.1006,74800
9127,-119.01,35.3,7,8596,3.9054,80900
9128,-119.01,35.28,10,7011,2.7659,77500
9129,-119.01,35.24,6,80,3.125,65000
9130,-119.02,36.09,15,2234,3.0234,88600
9131,-119.02,36.07,39,1173,1.6146,53100
9132,-119.02,36.07,29,2610,1.5911,60800
9133,-119.02,36.05,22,2078,2.2202,65200
9134,-119.02,35.44,29,3415,4.0125,84400
9135,-119.02,35.43,39,2033,3.1736,70700
9136,-119.02,35.42,40,1089,2.2727,67200
9137,-119.02,35.42,36,2044,1.8472,57400
9138,-119.02,35.41,41,2221,1.97,51900
9139,-119.02,35.41,31,2348,1.3222,51400
9140,-119.02,35.39,52,191,2.0455,72500
9141,-119.02,35.39,30,227,1.3527,60000
9142,-119.02,35.38,48,346,1.1875,63800
9143,-119.02,35.37,44,2687,1.7213,61600
9144,-119.02,35.36,47,1631,2.5062,73700
9145,-119.02,35.35,38,1472,2.2407,76000
9146,-119.02,35.34,38,1463,2.3125,65800
9147,-119.02,35.34,35,1650,1.5357,56500
9148,-119.02,35.34,34,2861,3.4286,71400
9149,-119.02,35.33,35,2053,2.75,65800
9150,-119.02,35.33,26,3691,2.1553,84700
9151,-119.02,35.32,14,2927,3.3529,82600
9152,-119.02,35.3,10,7397,3.6369,81600
9153,-119.02,34.26,40,1498,3.7974,228700
9154,-119.02,34.24,24,4650,5.8838,232600
9155,-119.03,36.08,19,2736,2.6944,67700
9156,-119.03,36.08,19,2471,3.25,80600
9157,-119.03,36.07,26,3210,2.4167,77600
9158,-119.03,36.06,36,1925,2.162,51900
9159,-119.03,35.45,14,3520,4.3162,87100
9160,-119.03,35.42,42,1705,1.6286,54600
9161,-119.03,35.42,38,2952,2.6094,67900
9162,-119.03,35.41,41,1808,1.7857,54300
9163,-119.03,35.41,37,1761,2.0331,53200
9164,-119.03,35.4,35,2608,2.1818,63500
9165,-119.03,35.39,28,4513,2.9821,118700
9166,-119.03,35.38,38,2122,3,91800
9167,-119.03,35.37,52,1503,1.6786,126600
9168,-119.03,35.37,42,2508,2.6513,72300
9169,-119.03,35.36,41,2551,1.9671,76800
9170,-119.03,35.36,41,1944,3.9097,81300
9171,-119.03,35.35,34,1441,2.6875,73700
9172,-119.03,35.34,34,2221,3.0486,68500
9173,-119.03,35.33,21,3057,2.7083,84700
9174,-119.03,35.32,12,2721,2.5575,100200
9175,-119.03,35.3,10,829,4.1484,102900
9176,-119.03,34.25,25,3344,6.196,340600
9177,-119.03,34.24,25,3655,5.687,238100
9178,-119.03,34.23,21,3284,5.2773,250800
9179,-119.03,34.22,24,3421,4.7831,214200
9180,-119.04,36.09,15,2288,3.0278,77400
9181,-119.04,36.07,26,2185,2.2277,78000
9182,-119.04,36.07,17,2623,1.5893,52000
9183,-119.04,35.95,25,1009,1.8462,55800
9184,-119.04,35.42,47,1691,1.8403,54700
9185,-119.04,35.41,25,1577,3.0625,69400
9186,-119.04,35.41,20,3268,1.3587,67500
9187,-119.04,35.37,46,1637,2.1818,75300
9188,-119.04,35.37,44,1618,2.875,82700
9189,-119.04,35.36,40,1533,3.0435,69500
9190,-119.04,35.35,31,1607,2.5644,73000
9191,-119.04,35.35,27,4590,3.1753,85000
9192,-119.04,35.32,20,37,1.2,50000
9193,-119.04,34.34,35,462,5.3582,281300
9194,-119.04,34.28,21,1856,4.5833,500001
9195,-119.04,34.24,20,7794,5.9316,311900
9196,-119.04,34.23,21,9807,5.0145,246600
9197,-119.05,36.09,9,3297,4.0217,99200
9198,-119.05,36.07,21,2472,1.7756,62900
9199,-119.05,35.42,41,1992,2.8393,57000
9200,-119.05,35.42,35,2353,2.325,63200
9201,-119.05,35.4,18,1894,3.8611,126400
9202,-119.05,35.36,30,4635,3.6548,84700
9203,-119.05,35.36,16,4507,3.3261,118400
9204,-119.05,35.33,18,12707,2.9438,87200
9205,-119.05,35.3,9,10822,4.0631,88200
9206,-119.05,34.4,50,1236,2.6991,181300
9207,-119.05,34.36,22,1815,2.8417,162500
9208,-119.05,34.21,27,4357,3.0119,218200
9209,-119.05,34.19,39,143,2.8942,275000
9210,-119.05,34.13,12,57,5.0066,275000
9211,-119.06,36.15,25,2402,2.3194,52900
9212,-119.06,36.15,20,1282,1.6354,49000
9213,-119.06,36.09,11,2572,3.6786,72900
9214,-119.06,36.07,20,2683,1.7031,64600
9215,-119.06,35.94,18,3501,2.6576,65700
9216,-119.06,35.36,9,1228,4.3482,95200
9217,-119.06,35.35,20,9351,2.575,69900
9218,-119.06,35.32,15,3944,3.569,70700
9219,-119.06,34.62,10,416,2.2222,262500
9220,-119.06,34.36,52,1409,2.7951,199300
9221,-119.06,34.36,48,1459,2.4185,189900
9222,-119.06,34.35,34,2426,2.0682,158300
9223,-119.06,34.24,21,7436,7.6775,391200
9224,-119.06,34.23,29,3511,3.0219,221700
9225,-119.06,34.23,23,3471,5.2742,257500
9226,-119.06,34.22,13,4175,3.1446,177100
9227,-119.07,37.8,12,1736,3.5294,160700
9228,-119.07,36.08,5,2693,3,71000
9229,-119.07,36.07,11,2265,3.2042,76200
9230,-119.07,35.42,19,3889,2.6812,107600
9231,-119.07,35.36,19,5254,4.6705,110700
9232,-119.07,35.35,24,4119,2.4123,86200
9233,-119.07,35.34,16,4201,4.8839,134100
9234,-119.07,35.33,13,9027,3.406,100700
9235,-119.07,35.27,25,3081,2.5804,97900
9236,-119.08,37.78,17,1631,2.7656,130000
9237,-119.08,36.22,28,1606,3.0324,55600
9238,-119.08,36.21,20,1911,2.5156,59300
9239,-119.08,36.13,21,2271,3.1528,113700
9240,-119.08,36.09,25,1880,2.7298,103400
9241,-119.08,36.02,26,1748,1.9439,62100
9242,-119.08,35.42,10,4159,5.5261,132000
9243,-119.08,35.39,10,6435,5.575,132200
9244,-119.08,35.36,12,6442,4.5791,123400
9245,-119.08,35.35,20,892,7.1837,176300
9246,-119.08,35.34,18,4070,10.5941,245800
9247,-119.08,35.34,16,1535,5.4449,118500
9248,-119.08,35.34,15,1474,4.1528,130100
9249,-119.08,35.32,8,11609,5.0012,106300
9250,-119.08,34.34,23,3065,2.7593,194800
9251,-119.09,36.42,17,877,2,52500
9252,-119.09,36.42,15,1517,1.5875,55800
9253,-119.09,36.35,21,3146,2.7857,92700
9254,-119.09,36.22,34,1715,3.4306,74300
9255,-119.09,36.21,43,1335,1.9861,47700
9256,-119.09,36.21,38,1901,1.8828,44600
9257,-119.09,35.43,28,254,4.8571,237500
9258,-119.09,35.35,14,2113,8.5325,224100
9259,-119.09,35.33,9,7085,4.997,142900
9260,-119.09,34.35,20,4725,4.0122,214800
9261,-119.09,34.22,8,40,4.0208,52500
9262,-119.1,36.42,26,1775,1.8801,57600
9263,-119.1,36.4,31,1533,1.5608,51700
9264,-119.1,36.4,23,1885,3.2159,92800
9265,-119.1,36.21,38,727,2.4653,49500
9266,-119.1,36.19,17,1564,1.6186,77100
9267,-119.1,35.79,19,1809,1.8144,49800
9268,-119.1,35.35,5,4597,4.0327,131000
9269,-119.1,35.33,4,6640,6.759,170300
9270,-119.1,34.31,21,2424,2.6786,184000
9271,-119.11,36.29,18,1666,2.6065,93800
9272,-119.11,36.21,10,1972,1.5407,58400
9273,-119.11,35.42,52,154,10.0263,200000
9274,-119.11,35.38,37,2044,2.9453,82800
9275,-119.11,34.33,14,4026,3.5541,191800
9276,-119.11,34.17,37,470,2.0368,243800
9277,-119.12,36.69,13,3963,2.2278,90500
9278,-119.12,36.54,30,2747,2.9828,85200
9279,-119.12,36.29,29,1638,2.1731,66200
9280,-119.12,36.19,21,2645,2.9145,114200
9281,-119.12,36.05,27,1575,2.1477,53900
9282,-119.12,35.41,12,5589,4.4561,96900
9283,-119.12,35.39,13,1264,4.5903,94300
9284,-119.12,35.38,18,1521,4.4196,121000
9285,-119.12,35.37,13,4527,4.8266,146200
9286,-119.12,34.38,28,7200,4.075,237900
9287,-119.12,34.25,31,737,3.5625,194100
9288,-119.12,34.23,35,2028,2.4643,182000
9289,-119.13,36.3,33,3379,2.7321,76500
9290,-119.13,36.13,28,1673,2.0586,40900
9291,-119.13,35.22,5,6268,5.1457,118200
9292,-119.13,34.19,16,6389,4.0222,206800
9293,-119.14,36.29,36,788,1.47,61900
9294,-119.14,36.29,32,2084,1.5321,48300
9295,-119.14,35.76,30,735,2.5625,156300
9296,-119.14,34.49,17,321,7.75,375000
9297,-119.14,34.29,17,2754,3.1618,154200
9298,-119.14,34.28,31,790,2.25,75000
9299,-119.14,34.23,8,243,2.5714,500001
9300,-119.14,34.17,16,1593,2.726,67500
9301,-119.14,34.15,25,2202,4.43,207700
9302,-119.15,36.29,18,1435,2.4281,72500
9303,-119.15,34.83,6,8733,4.5724,168400
9304,-119.15,34.44,33,2005,5.308,297900
9305,-119.15,34.3,21,2475,2.98,259200
9306,-119.15,34.25,36,3511,4.0878,186800
9307,-119.15,34.2,25,3445,3.0972,169300
9308,-119.15,34.17,22,1612,4.8125,194400
9309,-119.16,36.31,7,2946,1.6829,80200
9310,-119.16,36.28,18,2377,4.4,79300
9311,-119.16,34.28,30,413,4,219200
9312,-119.16,34.28,11,5330,4.763,232700
9313,-119.16,34.27,24,1824,5.9181,221100
9314,-119.16,34.23,26,5444,2.7556,213200
9315,-119.16,34.17,17,7982,4.1279,223900
9316,-119.16,34.12,17,224,3.6167,280000
9317,-119.17,34.31,21,259,5.2681,500001
9318,-119.17,34.27,24,4165,6.0661,234800
9319,-119.17,34.27,18,8010,4.0905,236500
9320,-119.17,34.26,10,3654,6.1885,267300
9321,-119.17,34.25,15,1329,3.65,189300
9322,-119.17,34.22,29,4188,4.1949,197100
9323,-119.17,34.21,33,1039,3.1103,143500
9324,-119.17,34.2,40,1083,2.3077,106900
9325,-119.17,34.2,36,2028,3.015,149300
9326,-119.17,34.19,28,1444,1.6964,175000
9327,-119.17,34.18,38,3221,2.9118,172400
9328,-119.17,34.17,42,1411,2.6667,164900
9329,-119.17,34.17,34,2749,4.2137,185600
9330,-119.17,34.17,32,1567,3.5867,182100
9331,-119.17,34.17,25,1596,4.0074,188000
9332,-119.17,34.17,21,2361,3.6597,195100
9333,-119.17,34.16,17,5276,4.5828,205400
9334,-119.17,34.15,18,2509,2.6098,146100
9335,-119.18,36.4,39,1730,2.6648,129200
9336,-119.18,35.5,36,1253,2.1635,110400
9337,-119.18,34.28,17,4526,5.6885,268200
9338,-119.18,34.26,22,2334,5.5275,228900
9339,-119.18,34.24,17,629,3.2847,112500
9340,-119.18,34.23,16,4609,3.375,218800
9341,-119.18,34.21,46,2062,3.087,213900
9342,-119.18,34.21,30,1096,3.8625,234700
9343,-119.18,34.21,29,4039,4.3897,257600
9344,-119.18,34.2,21,494,2.6964,170800
9345,-119.18,34.19,5,384,1.5625,87500
9346,-119.18,34.19,19,2393,1.6953,167400
9347,-119.18,34.18,31,2636,3.2196,175800
9348,-119.18,34.17,32,2388,3.9331,187600
9349,-119.18,34.16,30,2053,3.6546,186200
9350,-119.18,34.16,27,1832,3.9643,186000
9351,-119.18,34.16,12,460,5.2783,167400
9352,-119.18,34.15,22,4769,2.4167,192000
9353,-119.19,36.34,33,2199,2.73,96900
9354,-119.19,35.96,25,2014,1.881,52500
9355,-119.19,35.64,29,1476,2.6726,83300
9356,-119.19,35.41,12,2835,4.4125,149000
9357,-119.19,34.46,39,2056,6.6257,427600
9358,-119.19,34.3,25,2197,6.311,283200
9359,-119.19,34.28,28,3231,4.8583,224200
9360,-119.19,34.26,16,5018,5.1752,218000
9361,-119.19,34.25,12,232,4.1667,214600
9362,-119.19,34.23,17,3889,4.5,234300
9363,-119.19,34.21,34,3413,3.8239,208200
9364,-119.19,34.21,28,4194,4.2227,235400
9365,-119.19,34.21,27,1887,2.9185,224500
9366,-119.19,34.2,36,1293,2.1542,253900
9367,-119.19,34.2,18,3620,3.3409,220500
9368,-119.19,34.19,35,2599,3.2212,180500
9369,-119.19,34.18,32,3366,4.6186,181100
9370,-119.19,34.17,35,4276,4.2583,187300
9371,-119.19,34.17,31,1872,3.2314,186800
9372,-119.19,34.16,35,2733,4.4187,183400
9373,-119.19,34.16,34,2610,3.9722,189000
9374,-119.19,34.15,31,4175,3.1989,185400
9375,-119.2,36.3,32,1355,1.3444,45600
9376,-119.2,36.3,19,1427,2.625,57000
9377,-119.2,36.28,22,2295,1.684,65900
9378,-119.2,35.37,6,7383,5.3119,157300
9379,-119.2,34.28,22,2362,3.4006,219400
9380,-119.2,34.27,8,4942,3.445,203400
9381,-119.2,34.26,25,2203,5.4087,223200
9382,-119.2,34.26,13,3009,4.1845,199500
9383,-119.2,34.25,25,195,3.8889,187500
9384,-119.2,34.25,18,3208,3.8162,235000
9385,-119.2,34.19,19,9503,5.0016,218500
9386,-119.2,34.18,27,1035,4.2212,185400
9387,-119.2,34.18,22,6465,2.9832,165600
9388,-119.21,37.25,44,3042,4.1838,85600
9389,-119.21,36.39,31,1465,2.0363,53500
9390,-119.21,36.38,18,2158,2.0216,58000
9391,-119.21,36.3,23,951,1.7734,41400
9392,-119.21,36.3,18,1433,1.9135,49400
9393,-119.21,36.1,30,1471,1.7432,42500
9394,-119.21,34.31,22,7548,6.729,409300
9395,-119.21,34.28,27,2219,5.7601,281100
9396,-119.21,34.26,31,224,2.375,55000
9397,-119.21,34.26,26,2406,4.9079,234100
9398,-119.21,34.26,23,2887,3.3452,217600
9399,-119.21,34.26,10,3150,4.2448,157300
9400,-119.21,34.19,15,5614,5.035,242900
9401,-119.21,34.19,15,3797,4.7443,229500
9402,-119.21,34.18,13,6103,3.9718,215200
9403,-119.21,34.12,15,5778,4.3427,305800
9404,-119.22,36.31,17,2079,1.5464,54100
9405,-119.22,35.68,16,2874,1.8843,55200
9406,-119.22,34.28,33,2467,4.7333,257500
9407,-119.22,34.28,24,2212,5.533,299700
9408,-119.22,34.27,30,1937,5.0679,234300
9409,-119.22,34.27,11,4695,3.2158,223600
9410,-119.22,34.26,16,2596,3.4018,145200
9411,-119.22,34.18,17,3332,4.4292,231200
9412,-119.22,34.15,32,3152,2.725,450000
9413,-119.23,36.45,36,1508,2.1205,60000
9414,-119.23,36.39,39,1660,1.4812,53500
9415,-119.23,35.79,31,2862,2.3125,62100
9416,-119.23,35.78,8,1612,2.1806,67200
9417,-119.23,35.77,36,3225,2.4044,72500
9418,-119.23,35.77,26,2636,4.1917,84000
9419,-119.23,34.46,34,9280,3.2026,227600
9420,-119.23,34.44,34,3193,2.4777,260300
9421,-119.23,34.42,16,630,5.75,325000
9422,-119.23,34.3,18,1713,6.9483,404300
9423,-119.23,34.28,24,4260,5.5048,303600
9424,-119.23,34.27,29,3298,3.8125,244500
9425,-119.23,34.27,22,3536,4.2381,229300
9426,-119.23,34.25,28,26,8,275000
9427,-119.23,34.19,16,5297,6.4522,500001
9428,-119.23,34.15,18,6213,3.748,380400
9429,-119.24,36.8,17,2052,2.6902,94400
9430,-119.24,35.77,28,1737,1.7813,67800
9431,-119.24,35.68,21,1885,2.5208,58500
9432,-119.24,35.67,32,3216,2.0025,54700
9433,-119.24,34.28,41,1280,4.4038,229100
9434,-119.24,34.27,32,4071,3.2792,220500
9435,-119.25,36.36,16,3245,5.8673,154800
9436,-119.25,36.32,32,1821,2.75,72200
9437,-119.25,36.27,23,1494,2.6875,69100
9438,-119.25,36.23,24,2015,3.4306,139200
9439,-119.25,35.79,8,3271,1.7418,62200
9440,-119.25,35.78,35,1927,2.2981,69900
9441,-119.25,35.78,27,1513,2.7411,59800
9442,-119.25,35.77,35,1618,1.6786,56500
9443,-119.25,35.76,36,2332,1.6045,57300
9444,-119.25,35.75,36,1598,1.517,52100
9445,-119.25,34.3,34,1189,4.8824,396400
9446,-119.25,34.28,36,2232,5.2261,303200
9447,-119.25,34.28,36,1530,3.5819,231900
9448,-119.25,34.27,46,679,3.5,221200
9449,-119.25,34.27,35,2532,4.7727,219000
9450,-119.25,34.26,30,2948,2.67,214900
9451,-119.25,34.21,12,15201,5.6756,301800
9452,-119.26,36.61,33,560,2.5417,118800
9453,-119.26,36.5,35,1689,2.5719,74300
9454,-119.26,36.3,18,3578,2.425,84600
9455,-119.26,35.87,24,1590,1.6469,47600
9456,-119.26,34.46,30,3826,4.0074,434700
9457,-119.26,34.28,41,2822,3.0799,254100
9458,-119.26,34.28,41,1835,4.8977,358200
9459,-119.26,34.27,42,918,4.0069,214300
9460,-119.26,34.27,40,2528,3.6413,212700
9461,-119.27,36.39,17,2076,4.3281,145700
9462,-119.27,36.34,7,3433,3.5296,83700
9463,-119.27,36.34,26,2057,2.4113,58600
9464,-119.27,36.32,9,3631,4.7723,113100
9465,-119.27,36.32,6,2881,4.0806,110200
9466,-119.27,36.18,23,3180,2.6098,66000
9467,-119.27,36.05,29,1016,2.2917,112500
9468,-119.27,35.89,18,1855,1.7572,53300
9469,-119.27,35.88,32,1393,1.5069,43700
9470,-119.27,35.5,34,1367,2.8269,61100
9471,-119.27,35.5,21,2171,1.7105,52100
9472,-119.27,35.49,39,2649,2.3533,65400
9473,-119.27,34.45,15,1659,5,357900
9474,-119.27,34.44,22,3527,2.7019,234700
9475,-119.27,34.29,32,2274,5.3254,385200
9476,-119.27,34.28,52,2239,4.125,349000
9477,-119.27,34.28,50,1710,3.1757,206300
9478,-119.27,34.27,52,459,2.375,198400
9479,-119.27,34.27,44,1312,4.09,203800
9480,-119.27,34.26,23,3578,4.1898,359100
9481,-119.27,34.17,15,11403,4.3693,423300
9482,-119.28,37.11,34,1901,3.0729,144600
9483,-119.28,36.54,33,1470,1.8163,57400
9484,-119.28,36.52,19,1402,2.25,53200
9485,-119.28,36.33,10,1051,0.78,55500
9486,-119.28,36.32,16,2812,3.7404,89200
9487,-119.28,35.52,36,786,2.2321,37500
9488,-119.28,35.5,34,1923,2.4044,65800
9489,-119.28,35.5,28,3107,1.6944,58600
9490,-119.28,34.45,36,2376,2.4595,197600
9491,-119.28,34.42,23,4763,4.8105,313000
9492,-119.28,34.27,44,706,3.0089,166700
9493,-119.28,34.27,43,403,4.6667,384600
9494,-119.29,36.55,21,2467,2.5521,65600
9495,-119.29,36.52,39,858,1.5714,43000
9496,-119.29,36.35,15,1740,2.5743,60200
9497,-119.29,36.34,35,1235,1.474,71000
9498,-119.29,36.34,28,1440,1.2634,50600
9499,-119.29,36.34,10,1832,2.0227,53300
9500,-119.29,36.33,19,792,0.7445,112500
9501,-119.29,36.32,35,1898,1.1419,62900
9502,-119.29,36.32,33,2107,2.2024,67200
9503,-119.29,36.31,34,1439,3.0972,82800
9504,-119.29,36.31,14,2382,5.1896,101900
9505,-119.29,36.3,20,1157,5.3495,177300
9506,-119.29,36.28,23,1895,2.2333,120100
9507,-119.29,34.45,26,2849,2.6893,230800
9508,-119.29,34.4,22,3891,4.2656,241400
9509,-119.29,34.3,24,7637,3.5385,186800
9510,-119.29,34.29,33,3854,3.5294,323900
9511,-119.29,34.26,32,3295,3.6007,395500
9512,-119.3,38.26,19,3325,2.9509,114800
9513,-119.3,36.57,32,728,3.0156,109100
9514,-119.3,36.35,24,1855,2.3304,64900
9515,-119.3,36.34,45,3723,1.8299,63100
9516,-119.3,36.34,27,1515,1.4432,48100
9517,-119.3,36.33,44,2060,2.8795,77000
9518,-119.3,36.3,14,3023,5.3602,118600
9519,-119.3,35.87,20,1934,2.1434,62600
9520,-119.3,34.42,18,5591,3.5822,219900
9521,-119.3,34.39,35,3079,4.69,199300
9522,-119.3,34.29,50,3128,2.3669,165300
9523,-119.3,34.29,41,1445,2.6333,170800
9524,-119.3,34.29,26,3665,1.9286,160500
9525,-119.3,34.27,17,1527,1.6007,187500
9526,-119.31,36.62,33,1485,1.7292,52000
9527,-119.31,36.62,25,831,1.4481,51700
9528,-119.31,36.34,32,1893,1.4729,54100
9529,-119.31,36.34,14,2985,2.1602,65200
9530,-119.31,36.33,46,1636,2.425,84900
9531,-119.31,36.32,44,2032,4.0298,109000
9532,-119.31,36.31,18,3860,2.0714,92600
9533,-119.31,36.3,20,1256,4.0221,86300
9534,-119.31,36.2,23,1837,3.1453,74500
9535,-119.31,36.06,20,2236,1.8827,48700
9536,-119.31,35.99,26,1460,1.3676,47800
9537,-119.31,34.44,5,403,12.632,500001
9538,-119.31,34.41,22,2612,4.1319,245000
9539,-119.31,34.38,23,282,2.4375,225000
9540,-119.32,37.06,15,3111,5.1314,179200
9541,-119.32,36.62,15,1070,1.5642,51500
9542,-119.32,36.36,18,2060,3.4312,68400
9543,-119.32,36.33,20,1896,9.0376,239100
9544,-119.32,36.33,18,2603,4.5938,150500
9545,-119.32,36.32,35,2316,4.3816,88600
9546,-119.32,36.32,29,2409,3.6895,87700
9547,-119.32,36.31,21,2309,2.9886,87500
9548,-119.32,36.3,14,1680,2.7336,89200
9549,-119.32,36.25,21,1231,2.8365,90000
9550,-119.32,36.22,5,2319,3.6343,95400
9551,-119.32,36.21,29,1220,3.3125,78300
9552,-119.32,36.19,11,1281,1.0962,72300
9553,-119.32,34.35,16,52,2.475,225000
9554,-119.33,36.89,15,1879,2,83300
9555,-119.33,36.32,23,3137,2.5,85500
9556,-119.33,36.32,20,2025,3.5313,82800
9557,-119.33,36.32,19,2778,5.2561,121300
9558,-119.33,36.32,16,3331,1.6148,86600
9559,-119.33,36.31,17,2401,4.0577,107300
9560,-119.33,36.3,12,2172,4.9464,115600
9561,-119.33,36.3,11,3045,5.4337,133800
9562,-119.33,36.28,16,2624,2.125,104200
9563,-119.33,36.22,9,3748,4.2011,108100
9564,-119.33,36.22,29,1735,3.5039,89900
9565,-119.33,36.21,38,3115,2.6083,67000
9566,-119.33,35.6,32,2703,1.4619,60500
9567,-119.33,35.59,20,3085,1.7868,54100
9568,-119.34,37.12,23,1881,3.875,125000
9569,-119.34,36.32,6,3266,3.1574,89200
9570,-119.34,36.32,14,1204,3.925,83800
9571,-119.34,36.31,14,1635,2.7,88900
9572,-119.34,36.3,13,2394,2.6875,74400
9573,-119.34,36.23,12,4965,3.5611,90200
9574,-119.34,36.21,30,749,0.8229,68400
9575,-119.34,36.21,22,3065,1.4792,54400
9576,-119.34,36.2,12,1632,2.0333,54400
9577,-119.34,35.6,16,1584,2.4961,58800
9578,-119.34,35.59,33,3240,2.3934,71900
9579,-119.35,36.52,39,3027,2.6445,62000
9580,-119.35,36.42,18,1115,2.7969,123800
9581,-119.35,36.32,10,3817,3.8235,94600
9582,-119.35,36.22,32,1290,1.4429,54600
9583,-119.35,36.2,31,1783,2.2264,50800
9584,-119.35,36.2,29,1938,1.7462,51100
9585,-119.35,36.16,21,2751,2.3882,49200
9586,-119.35,35.58,13,1657,1.1903,63200
9587,-119.36,36.33,11,3221,2.9844,132000
9588,-119.36,36.22,10,2445,1.9355,68300
9589,-119.36,36.21,25,1170,1.3889,50200
9590,-119.36,36.21,18,1082,2.4032,60000
9591,-119.36,36.2,33,1955,2.25,51500
9592,-119.36,35.55,29,510,2.7,125000
9593,-119.37,36.47,26,337,2.3438,100000
9594,-119.37,36.35,20,1132,5.3767,231300
9595,-119.37,36.22,19,1673,2.706,64800
9596,-119.37,36.21,35,2228,1.4455,54100
9597,-119.38,36.56,25,1180,2.0729,84700
9598,-119.38,36.55,31,2342,3.017,72000
9599,-119.38,36.54,33,2465,1.5223,51800
9600,-119.38,36.53,38,1281,1.9602,51400
9601,-119.38,36.3,14,1932,3.6875,93200
9602,-119.39,36.64,38,949,2.3618,80000
9603,-119.39,36.55,30,1669,3.3869,80400
9604,-119.39,36.54,30,1408,1.7165,59100
