username,tweet,label
JoelCovid,@Corpatheone86 @abu_waras Ini dibaca. Ternyata ada perubahan biaya itu krn kendala pembebasan tanah. Dua tahun coviâ€¦ https://t.co/aVcGyXKUVM,Netral
dianayuhana,Kadang males jg sama budaya yg suka nanya â€œngapain ke (nama kota/tmpt)â€terserah akulahhh,Netral
loidstrange,@baaoobei Iya banyak banget ge.. agak heran liatnya tapi lebih banyak perang antar akgae yang hiatus dan akgae yang di cina,Ras
daehyungemuk,"Aku tak taulah dari sekolah lagi aku minat betul dengan orang perak ni. Aku nak belajar kat Perak, nak kahwin dengaâ€¦ https://t.co/ibcCyuvr2m",Netral
DoniJateng,"Jokowi teken UU yang mengatur provinsi baru di Papua, 25 Juli 2022. Terdapat 3 provinsi yang menjadi Daerah Otonomiâ€¦ https://t.co/FiaoEUssL4",Netral
fahmi_jateng,"Jokowi teken UU yang mengatur provinsi baru di Papua, 25 Juli 2022. Terdapat 3 provinsi yang menjadi Daerah Otonomiâ€¦ https://t.co/s5y7aqDX2c",Netral
WawasanSosmed,"Penanganan KST Papua menjadi atensi serius aparat TNI Polri dipapua!!
 ..
 IKN Potret Kemajuan https://t.co/PqeEYaoDz2",Netral
defany20,"@ropspimajainal Ayo anak2 papua kita adalah satu bangsa, walaupun kita berbeda suku tapi kita tetap satu INDONESIA",Netral
info_plk,"Rumah Betang (rumah adat khas dayak ngaju), Musium Balanga",Ras
defany20,@ropspimajainal Saksi Hidup dan Pelaku Sejarah...Hormat seribu Hormat ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ™ðŸ™ðŸ™ðŸ™ papua tetap bagian dari nkri,Netral
Shoumi54285480,@budibongg Rindu keberagaman di Indonesia ku. Smg agustus thn ini jd momentum kebersamaan dan persatuan Indonesia yg kaya budayaðŸ˜,Netral
BayuAma12936015,"Jokowi teken UU yang mengatur provinsi baru di Papua, 25 Juli 2022. Terdapat 3 provinsi yang menjadi Daerah Otonomiâ€¦ https://t.co/LDDmj3FPWT",Netral
Iskandar8980,IKN Potret Kemajuan,Netral
Astro_Latte,He could've had the scene be Archie going to Pops for a date with Veronica but he didn't~,Netral
baddestsch,hala hala hiding,Netral
fauziredil1,Mantap,Netral
sukasains,"Taman miniatur budaya Indonesia selain di TMII, ada juga di Parc Paradisio, Brugelette, Belgia.",Netral
AdersonJim,"Tokoh agama di Papua kecam penyerangan KSTP ke Pendeta dan Ustadz
 IKN Potret Kemajuan",Agama
AbdulHa31113612,Aksara. Numerasi. Sains. Finansial. Digital. Budaya dan Kewargaan. Inilah enam literasi yang penting dikuasai masyaâ€¦ https://t.co/yWWWXWQBkm,Netral
mediamonitor21,Arak-arakan Budaya PDIP Daftar Peserta Pemilu 2024 https://t.co/P8Gboo7y2d,Netral
dianayuhana,Ga enaknya budaya indonesia tu kita kemana mana sendiri psti ditanya â€œngapain kesanaâ€ yaa urusan kita mau ngapain :â€™),Ras
ghoxala,Suka suka dia..apa kita tau banyak juga kok yg menggunakan bahasa inggris .cina..tapi ataukah anies ini pejabat negâ€¦ https://t.co/N75jhTBAHT,Ras
Fakhri_Glem,"Sebanyak 22 orang tewas akibat kekejian kelompok separatis teroris papua.
 IKN Potret Kemajuan https://t.co/fOy8PIlk8N",Ras
InfoRanahMinang,"Bagi SANAK kasadonyo nan ingin BABAGI seputar Sumatera Barat #RanahMinang: sejarah, adat, budaya, foto silahkan menâ€¦ https://t.co/1aSOWrE9Sr",Netral
Fakhri_Glem,"Teror KSTP Papua kian brutal dan tak manusiawi, tokoh adat Papua: itu bermotif ekonomi.
 IKN Potret Kemajuan https://t.co/bEVFNvJpYD",Ras
WawasanSosmed,"Dukung pemekaran Papua Tengah masyarakat hibahkan 75 hektar tanah bangun kantor gubernur!!
 ..
 IKN Potret Kemajuan https://t.co/6biLeA9swb",Netral
defany20,@sundingjalila Senang dengan kemajuan papua,Netral
1trenggalek,Penampilan Seni Budaya Nusantara Gemilang Polres Trenggalek https://t.co/nxpGiFgIW8,Netral
berugakjelas,"Ni negara makin lama makin sedeng
 
 Kita mau jadi komunis cina lite atau apa",Ras
MediaUmat,"Ketergantungan Indonesia Gambarkan Kuatnya Cengkeraman Cina
 
 https://t.co/qPUNulebyM https://t.co/IvbPuaSSJW",Ras
Inf0Papua,Tokoh Agama di Papua Kecam Penyerangan KSTP Ke Pendeta dan Ustad. IKN Potret Kemajuan https://t.co/bISXc3L54l,Agama
defany20,@sundingjalila Senyum bahagia anak di papua membuat saya senang sekali,Netral
babunyagrey,pengen jd cewe dayak yg putih dan cantik bgtðŸ¥º,Ras
madsoppp,"Nak kata muka macam cina memang tak laa, tapi apahal orang cina sini suka cakap cina dengan aku siaa",Ras
Pur_N4M4,"bukan Indonesianya tp menghadang koloni cina komunis
 
 indonesia punya kedaulatan apa?
 
 ðŸ˜…ðŸ˜…ðŸ˜…
 
 kacung oligarki cina koâ€¦ https://t.co/BKcrkZCSpW",Ras
Damh40484845,@DianaHeartily @FaizFajarHusei1 Binaan PKI berusaha memecah umat Islam...semoga umat Islam bersatu tumbangkan rezim laknat ini,Agama
Inf0Papua,Teror KST Papua Kian Brutal dan Tak Manusiawi. IKN Potret Kemajuan https://t.co/wBidf7M7Do,Ras
DodiAsyikin,@ropspimajainal Semoga Papua tetap menjadi NKRI sekarang dan selama-lamanya. Menjaga dari pihak asing yg rakus.,Ras
Fakhri_Glem,"Papua tanah surga ajan lebih sejahtera dengan adanya DOB
 IKN Potret Kemajuan https://t.co/nuUQoEgtWp",Ras
Putrisejagat7,"@eqqghotd919 Papua tanah surga
 IKN potret kemajuan",Ras
Inf0Papua,Tokoh Agama di Papua Kecam Penyerangan KSTP Ke Pendeta dan Ustad. IKN Potret Kemajuan https://t.co/BOtjKbHPfG,Agama
inewsdotid,Dari Juli 29 - Agustus 21 JAGANTARA akan menampilkan berbagai acara seru dan koleksi budaya Indonesia seperti Wastrâ€¦ https://t.co/vjkN2zA7fO,Netral
inewsdotid,"Salam Budaya! Yuk, lihat keseruan Weekend Juli 29-31 bersama WBI JAGANTARA ASHTA District 8. 
 
 Diawali dengan Openiâ€¦ https://t.co/FAKfaO4tGs",Netral
DodiAsyikin,@sundingjalila Subahanallah cahaya islam makin berkilau di papua,Netral
Ibunyairsyad,@MuhiddinMI @Muhammad_Saewad Pengen tau seperti apa pendatang dari yaman itu.. ada fotonya? Soalnya klo salah org jâ€¦ https://t.co/1hf8J7mlfg,Netral
nabilaprcl,Berita KKB Papua Hari Ini: Daftar Aksi Keji Mereka di Bulan Juli dan Pesan Irjen Mathius D Fakhiri | IKN Potret Kemâ€¦ https://t.co/z316LtfBjI,Netral
DodiAsyikin,@sundingjalila Semoga kehidupan di papua lebih maju dan sejahtera,Ras
akukauok,@rupiahcepat_id Apa ini dana dr cina kafir ya???,Ras
Papuanewss,TNI Akan Tindak Tegas KST Papua yang Bantai 11 Warga Sipil di Nduga. IKN Potret Kemajuan https://t.co/WFaY7OPYZf,Ras
DodiAsyikin,@sundingjalila Ikut senang orang asli papua lebih di utamakan,Ras
okezonenews,Dari Juli 29 - Agustus 21 JAGANTARA akan menampilkan berbagai acara seru dan koleksi budaya Indonesia seperti Wastrâ€¦ https://t.co/bCjWm4w9Jr,Netral
DodiAsyikin,@sundingjalila TNI selalu memberikan kebersamaan dengan anak papua,Netral
galuhlalenta94,Truk sembako alih fungsi jadi alat angkut selangkangan impor..ðŸ¤£ðŸ¤£,Netral
tauberitamedia,"Presiden Jokowi menerbitkan Undang-Undang tentang Provinsi Sumbar yang mengatur adat falsafah adat basandi syara',â€¦ https://t.co/xgHqFv8VPe",Netral
kurawa,"Waktu susi susanti memperoleh emas olimpiade utk pertama kalinya bagi Indonesia, susi juga masih belum dapat pengakâ€¦ https://t.co/jgYKLY85n6",Netral
Papuanewss,Moeldoko Sebut Penyerangan KST Papua Kejam dan Biadab. IKN Potret Kemajuan https://t.co/iQD1FRWqxz,Ras
nabilaprcl,Pembentukan DOB Papua Pegunungan Pacu Kesejahteraan Masyarakat | IKN Potret Kemajuan #RiauDamai https://t.co/7ngSjBD5Fm,Netral
CommuterLine,#RekanCommuters Demi ketertiban dan kenyamanan dimohon untuk tidak berjualan atau menawarkan barang hingga terjadiâ€¦ https://t.co/McXkyVenLI,Netral
karay_yasin,"Kelakuan pedagang manusia ini berlebihan, manusia di simpan dalam kontainer.",Ras
Papuanewss,Penanganan KST Papua Menjadi Atensi Serius Aparat TNI-Polri di Papua. IKN Potret Kemajuan https://t.co/QNrMNH39fz,Netral
wuchenwei27,"@geroaaoo Yan lai dream mendapat perhatian para pakar kaya cina yang melarikan diri, dan imbalannya mereka dipermainkan seperti anjing.",Ras
gwabdeeeee,"Prestasi dan gebrakan selalu dihadirkan u/ kemajuan bangsa.
 Pengaruhnya bahkan sampai pd Generasi Milenial.
 Secara,â€¦ https://t.co/55ZVbf3c0f",Netral
DionisioTerrero,@sundingjalila Mantapp lebih unggul papua,Ras
Papuanewss,Tokoh Agama di Papua Kecam Penyerangan KSTP! IKN Potret Kemajuan https://t.co/u9b6LfBVOR,Agama
DionisioTerrero,@sundingjalila Orang papua jadi yang terdepan mantap,Ras
PKS_PondokGede,"""Insya Allah hari ini kita akan ada palang pintu dan hadrah yang mengiringi proses pendaftaran di KPU. Selain untukâ€¦ https://t.co/tJtuXVjl5t",Netral
SandiPratiwiee,Berita KKB Papua Hari Ini: Daftar Aksi Keji Mereka di Bulan Juli dan Pesan Irjen Mathius D Fakhiri | IKN Potret Kemâ€¦ https://t.co/xpGMIdz0zJ,Netral
ninjashoyow,@animefess_ Mau ketawa tp kasian tkt diskriminasi si paling black and white,Ras
SandiPratiwiee,"Dukung Pembentukan DOB Papua, Massa AWS Aksi Damai di Kantor DRPD Solo | IKN Potret Kemajuan #RiauDamai https://t.co/00r7Bp8Zxg.",Netral
rsally444,"KST Papua harus segera dihentikan! Tindak tegas dan berantas habis KSTP agar tidak timbul korban jiwa lagi!!! 
 
 IKNâ€¦ https://t.co/delGRpLYUN",Ras
Fakhri_Glem,"Pembentukan DOB Papua Pegunungan Pacu Kesejahteraan Masyarakat
 IKN Potret Kemajuan
 https://t.co/3MC4Fik0Ur",Ras
SandiPratiwiee,DOB Papua Wujud Keadilan di Bumi Cenderawasih | IKN Potret Kemajuan #RiauDamai https://t.co/A59c2qco91,Netral
BBFSUM,"[Akun Media Sosial BBFS UM]
 Haloo sahabat BBB!
 Apabila ada pertanyaan terkait UKBIng, TOEFL, IELTS, ITP, EPT, dan Iâ€¦ https://t.co/cfZW9wqU82",Netral
Fakhri_Glem,"Pemprov Papua Dukung Anggaran 3 DOB
 IKN Potret Kemajuan
 https://t.co/5otDqDy0qP",Netral
bung_ones,@jokowi Harga tiket sekali jalan standar Jakarta - Jayapura. Pak prof @mohmahfudmd dan apakah kita harus realita inâ€¦ https://t.co/GJy1TzMIxY,Netral
SandiPratiwiee,Pembentukan DOB Papua Pegunungan Pacu Kesejahteraan Masyarakat | IKN Potret Kemajuan #RiauDamai https://t.co/BoJg4BAmVl,Netral
DionisioTerrero,"@ropspimajainal Sejarah ini harus dituangkan di dalam buku sejarah dan dicatat, bahwasanya orang Papua juga hadir dâ€¦ https://t.co/DUUtUXLFes",Ras
ninjashoyow,@animefess_ Mau ketawa tkt diskriminasi si paling black and white,Ras
SandiPratiwiee,Pemprov Papua Dukung Anggaran 3 DOB | IKN Potret Kemajuan #RiauDamai https://t.co/41adgK0EJz,Netral
CammilGemino,DOB Penting Untuk Memperpendek Rentang Kendali Pelayanan Publik di Papua. IKN Potret Kemajuan https://t.co/tLl0aqaZjT,Netral
ninjashoyow,Mau ketawa tkt diskriminasi si paling black and white,Ras
Imigrasi_PLK,Kita masih belum bisa move on nih dari keseruan Festival Dayak Pumpung Hai 2022 yang dilaksanakan pada tanggal 27-3â€¦ https://t.co/cROiPPpQ5T,Netral
OktavKartika,Identitas 10 Warga Sipil yang Tewas Ditembak KKB di Nduga Papua | IKN Potret Kemajuan #RiauDamai https://t.co/5Mbh9K8G89.,Netral
iek20754799,@DikenComTr @acikcenk Sokakta konusuldugunda dayak yiyorlar bunak,Ras
beebeokkeyyyy,@hazwanmohamad Habis mandarin je? Tamil? Taktermasuk takyat Malaysia ke? BahasaÂ² asli borneo? Yelaa mana tahu ada yâ€¦ https://t.co/QeeR4kEY3v,Ras
CammilGemino,Papua Akan Semakin Sejahtera Berkat DOB. IKN Potret Kemajuan https://t.co/M2KHdO45pc,Netral
wuchenwei27,"@geroaaoo Yan li yan, pakar pelarian cina yan yan yan yan yan dijuluki sebagai yan li yan yan yan yan",Ras
OktavKartika,Berita KKB Papua Hari Ini: Daftar Aksi Keji Mereka di Bulan Juli dan Pesan Irjen Mathius D Fakhiri | IKN Potret Kemâ€¦ https://t.co/1zz2xsQBeC,Netral
DionDarry,"TNI tindak tegas KST Papua yang bantai 11 warga sipil di Nduga
 IKN Potret Kemajuan 
 lreXI5YnNJ",Ras
rsally444,"DOB merupakan upaya pemerintah sejahterakan Papua! Dan itu berhasil! 
 Maju &amp; sejahtera terus PapuaðŸ”¥ðŸ’¯
 
 IKN Potret Keâ€¦ https://t.co/RxB3jhkoQ9",Ras
CammilGemino,DOB Adalah Upaya Pemerintah Untuk Menyejahterakan Masyarakat Papua. IKN Potret Kemajuan https://t.co/eOgQtOdufO,Netral
cenolism,@ter_tiangg bner ak stuju sm km cina,Ras
jawapos,"Tidak Bayar Utang di LPD, Sanksi Adat Menunggu https://t.co/bR9uIeLvnF",Ras
Ranisor,"Pertamina mendorong pelestarian warisan budaya.Komitmen itu diwujudkan melalui dukungan bagi Sekolah Tari Cirebon,â€¦ https://t.co/g3b72bQpyi",Netral
CammilGemino,DOB Papua Dilakukan Karena Masyarakat Ingin Kesejahteraan. IKN Potret Kemajuan https://t.co/JG6WfJv688,Ras
DantoDanzo,"Teror KKB Kian Brutal dan Tak Manusiawi, Tokoh Adat Papua: Itu Bermotif Ekonomi",Ras
OktavKartika,Pembentukan DOB Papua Pegunungan Pacu Kesejahteraan Masyarakat | IKN Potret Kemajuan #RiauDamai https://t.co/IFB7mLaXPI,Netral
pksjabar,"""Insya Allah hari ini kita akan ada palang pintu dan hadrah yang mengiringi proses pendaftaran di KPU. Selain untukâ€¦ https://t.co/T5El0JEZcD",Netral
alexander_sakti,@msaid_didu Sukses membuat perusahaan penerbangan plat merah jadi pailit itu salah satu praktek oligarki juga apa bâ€¦ https://t.co/XZnvzC8mgR,Netral
SINDOnews,Dari Juli 29 - Agustus 21 JAGANTARA akan menampilkan berbagai acara seru dan koleksi budaya Indonesia seperti Wastrâ€¦ https://t.co/Qj15NJdFBz,Netral
DantoDanzo,"@MonitorJadul KKB Papua Dinilai Mirip Organisasi Teroris Boko Haram di Nigeria
 https://t.co/tgnceP2wPJ",Netral
20detik,Arak-arakan Budaya PDIP Daftar Peserta Pemilu 2024 https://t.co/wvznYPMVl8,Netral
firmanmultazzam,@KasniAura @iwanis5 @DokterTifa Jika anda cinta budaya &amp;leluhurmu maka harusnya anda jg membaca babad tanah jawa. Dâ€¦ https://t.co/F5nIx7OAUZ,Ras
adil_hp21,"Kabupaten Magelang pak, bukan Kota Magelang",Netral
Direktorat_P4K,Pengelolaan Sumber Daya Pesisir dan Laut berbasis Masyarakat Hukum Adat Ambalau di Pulau Ambalau Kabupaten Buru Selâ€¦ https://t.co/WE2i062MPo,Netral
Direktorat_P4K,yang tinggal di sepanjang pesisir Pulau Ambalau. Masyarakat Hukum Adat (MHA) Pulau Ambalau merupakan bagian dari keâ€¦ https://t.co/oV1aKf5Yxp,Netral
OktavKartika,Pemprov Papua Dukung Anggaran 3 DOB | IKN Potret Kemajuan #RiauDamai https://t.co/GFuS3djjk8,Netral
JustPlayIt14,"Pembentukan DOB Papua Pegunungan Pacu Kesejahteraan Masyarakat
 IKN Potret Kemajuan
 https://t.co/3yQyZBYRjK",Netral
DantoDanzo,"Sambut DOB Provinsi Papua Tengah, Masyarakat Adat Nabire Hibah Lahan Bangun Kantor Gubernur",Netral
undinusk0g0y4,DOB Penting Untuk Memperpendek Rentang Kendali Pelayanan Publik di Papua. IKN Potret Kemajuan https://t.co/oRTZB3BJsZ,Netral
DantoDanzo,"@MonitorJadul Wamendagri, John Wempi Wetipo Berharap DOB Papua Pegunungan Pacu Kesejahteraan Masyarakat
 https://t.co/uKJQNvcq2c",Netral
undinusk0g0y4,DOB Mengurangi Pengangguran di Pedalaman Papua. IKN Potret Kemajuan https://t.co/aFXusbshPE,Netral
noturtoyss,"@a_anjelikaa pasti udh bahas mau bikin rumah model gmna, lokasi dmna, acara nanti pake adat apa ðŸ¤£",Netral
kelanawisnu,dekolonisasi sbg periode telah selesai sejak revolusi fisik berakhir di atas meja pada akhir 1949. tapi dekolonisasâ€¦ https://t.co/4nxsnbZ918,Netral
CakCilik,"IKN protet kemajuan
 Musuh kita bukan Papua tapi KSTP https://t.co/fOT4hhyOcW",Netral
Hapid3rut,Ikhtiar menjemput kemenangan di Papua #PKSSiapPemilu2024 https://t.co/gE6pyUvVTX,Ras
gatqel,"@Jokitugsfess yuk aku bisa banget bantu ngerjain tugasnya kaka @daaalgona
  â€” sejarah, geografi, sosiologi
 â€” resumeâ€¦ https://t.co/yoyjPsYyb5",Netral
undinusk0g0y4,Dukungan Pemekaran Papua Tengah. IKN Potret Kemajuan https://t.co/FfU8arm6gM,Netral
CakCilik,"IKN protet kemajuan
 Musuh kita bukan Papua tapi KSTP https://t.co/lU8zZO0YG3",Netral
nagaoleng2,"@mega_tjoeng rasis. Kalo elo dan apeng ini pantas pulang ke Cina. Karena lu dan warga lu, pada maling semua di negeâ€¦ https://t.co/7slFvfQnu0",Ras
sugiantoni0,IKN Potret kemajuan,Netral
CakCilik,"IKN protet kemajuan
 Musuh kita bukan Papua tapi KSTP https://t.co/niFwSyGtxY",Netral
NacchanHaruna,"Alkisah, RasÅ«lullÄh memberi tau para sahabat agar mencuci tangannya 3 kali setelah bangun tidur. Alasannya karena kâ€¦ https://t.co/LHJ12PN9Do",Netral
sitajir89,@Muhammad_Saewad enakan PKI disini kalo semua orng balik ke arab tempat turun nya Nabi Adam AS.,Agama
TellaKite,"KKB Seperti Organisasi Teroris Boko Haram di Nigeria, IKN Potret Kemajuan",Agama
gatqel,"@Jokitugsfess yuk aku bisa banget bantu ngerjain tugasnya kaka @daaalgona
  â€” sejarah, geografi, sosiologi
 â€” resumeâ€¦ https://t.co/04Ijg43V6k",Netral
CakCilik,"IKN protet kemajuan
 Dukung pembentukan DOB Papua https://t.co/TygiDcbmuQ",Netral
zumeww,"@Larasjxn @Atessahutami Emang ras, gua tiap libur ke jakarta selalu nyempetin mampir kesitu. Tp emang rasanya ga senikmat dulu ðŸ¥²",Netral
TellaKite,"Pembentukan DOB Papua Pegunungan Pacu Kesejahteraan Masyarakat, IKN Potret Kemajuan",Netral
CakCilik,"IKN protet kemajuan
 Papua tanah surga akan makin sejahtera berkat DOB https://t.co/kDk3pGdsse",Ras
kompascom,"Rombongan PKS tiba dengan pawai budaya Betawi, diiringi musik hadrah. https://t.co/OYo74BXbqa",Agama
kurawa,"Maksa banget sih mau jadiin Anies Baswedan itu Pribumi ðŸ¤£
 
 Kalo gue sih bilang anies itu Avatar karna:
 
 Dia bisa jadâ€¦ https://t.co/A3XiXsaex4",Netral
novitadewe,"KKB Tembaki Warga Sipil di Nduga, 3 Orang Tewas | IKN Potret Kemajuan #RiauDamai https://t.co/hJjht9BC8w.",Netral
hiwsyam,"@deIvarette kayanya adat jepang-betawi, pake kimono tapi nanti ada ondel-ondel.",Ras
yaandrian7gmai1,"Papua nugini 5,2 dangkal n perhatikan tetangganya https://t.co/ay3cPBQ8Zr",Ras
cryptomandalore,"budaya duit kopi nih x penah abes,pegi je msuk jalan2 kg boleh nmpk la polis cari PATI utk duit poket",Netral
AntonWjy6699,@SRohik jadi DOB itu solusi untuk permasalahan sosial Papua selama ini IKN Potret Kemajuan,Ras
novitadewe,Identitas 10 Warga Sipil yang Tewas Ditembak KKB di Nduga Papua | IKN Potret Kemajuan #RiauDamai https://t.co/Ib9GHpIpTT.,Netral
Nekareanemesis,Lagi lagi membanding bandingkan hal yang tidak sebanding,Netral
novitadewe,Berita KKB Papua Hari Ini: Daftar Aksi Keji Mereka di Bulan Juli dan Pesan Irjen Mathius D Fakhiri | IKN Potret Kemâ€¦ https://t.co/X97rod0eNh,Netral
tweetofdex,@memefess ras terkuat di bumi,Ras
kumparan,"Meski belum ada perubahan syarat pendaftaran parpol yang berkaitan dengan DOB Papua, PDIP memastikan segera menyiapâ€¦ https://t.co/JHRJKwD7uw",Netral
CamBIELA,". Mau Tenar Kok Dengan Cara Kampungan, Eneg Woy ! | ~BeHahahahaha :P",Netral
minyakaro,@ClassicalOpera mana meme memukul orang cina nya bi?,Ras
SurosoU1,"@jorz_gie DOB Dinilai Penting untuk Memperpendek Rentang Kendali Pelayanan Publik di Papua
 
 IKN Potret Kemajuan",Netral
helloyena_,@peachytob @re_vievver @btobsphere @ilhooncibubur ngakak pd ip ras terkuat..,Ras
MustofaMd,@Ganti2Nama namanya pakai muslim kelakuannya melebihi komunis cina atau karena belajarnya ke cina,Agama
fitbarenak,@onlioneprvate WKWKWKWKWKW wibu ras terkuatðŸ¤£ðŸ¤£,Ras
sanglemah,"Kelakar bila tengok budak perempuan tempat aku ketawakan Cina kebun sebab bawak kereta buruk. Sis, his entire net wâ€¦ https://t.co/9mMK0EUmoB",Ras
opposlte6890,"KKB Tembaki Warga Sipil di Nduga, 3 Orang Tewas | IKN Potret Kemajuan #RiauDamai https://t.co/Yb9fqz3KTz.",Netral
mizzpanda3107,Kali boleh hentikanlah budaya â€™friendly fireâ€™ ini dan fokus kepada kejayaan jentera2 parti kita ðŸ’™ https://t.co/Lprr4KeZ1g,Netral
novitadewe,"Dukung Pembentukan DOB Papua, Massa AWS Aksi Damai di Kantor DRPD Solo | IKN Potret Kemajuan #RiauDamai https://t.co/cULxJgUzvw.",Ras
opposlte6890,Identitas 10 Warga Sipil yang Tewas Ditembak KKB di Nduga Papua | IKN Potret Kemajuan #RiauDamai https://t.co/bzzKI0osoh.,Netral
AsniHaikal,@SRohik DOB untuk kesejahteraan masyarakat Papua,Netral
Rizwanovharoon,"@UmmuAzk70357508 @M45Broo_ Kan kerja sama dengan arab udah... Mereka jualan ka'bah, kita export jamaah kesana walauâ€¦ https://t.co/D2CzmZ1jyB",Agama
SaqinaKama,"Presiden Jokowi meneken Undang-Undang (UU) tentang pembentukan tiga provinsi baru di Papua, yaitu Papua Selatan, Paâ€¦ https://t.co/oDimMKI7En",Netral
JoelBenya,"@emerson_yuntho Setuju, sekolah negeri adalah sekolah utk semua suku ras dan agama, jadi sbaiknya hilangkan asesoris agama apapun",Ras
novitadewe,Pemprov Apresiasi dan Dukung Tiga DOB di Papua | IKN Potret Kemajuan #RiauDamai https://t.co/JrsZegHuib,Ras
albadaptive,gokil banget lamar kerja di perusahaan Konsultan Singapore via LinkedIn ga ada sejam profile lgsg direview dan CV lâ€¦ https://t.co/b8iTpZNcCG,Ras
Infoteerkini,"@Meylindarichez Dukung pemekaran Papua tengah.
 
 IKN Potret Kemajuan https://t.co/HcbzD5XGJJ",Ras
PKS_PondokGede,"""Insya Allah hari ini kita akan ada palang pintu dan hadrah yang mengiringi proses pendaftaran di KPU. Selain untukâ€¦ https://t.co/ciaHhLgbAl",Agama
novitadewe,Pembentukan DOB Papua Pegunungan Pacu Kesejahteraan Masyarakat | IKN Potret Kemajuan #RiauDamai https://t.co/7vSP0K0OtN,Ras
BayuUno11,"Perlu tindakan tegas dalam mengatasi kekejaman KST Papua.
 
 IKN Potret Kemajuan https://t.co/lVTEo8J0JD",Ras
opposlte6890,"Dukung Pembentukan DOB Papua, Massa AWS Aksi Damai di Kantor DRPD Solo | IKN Potret Kemajuan #RiauDamai https://t.co/2RjZ2dt9P9.",Ras
ZahairaIndry,"Presiden Jokowi meneken Undang-Undang (UU) tentang pembentukan tiga provinsi baru di Papua, yaitu Papua Selatan, Paâ€¦ https://t.co/wSvfA3oEKv",Netral
