Date,gold_price,snp500_price,usdollarindex_price,crudeoil_price
2012-07-13,1592.0,1356.8,83.35,87.1
2012-07-16,1591.6,1353.6,83.1,88.43
2012-07-17,1589.5,1363.7,83.03,89.22
2012-07-18,1570.8,1372.8,83.07,89.87
2012-07-19,1580.4,1376.5,82.88,92.66
2012-07-20,1582.8,1362.7,83.48,91.44
2012-07-23,1577.4,1350.5,83.71,88.14
2012-07-24,1576.2,1338.3,84.0,88.5
2012-07-25,1608.1,1337.9,83.52,88.97
2012-07-26,1615.1,1360.0,82.81,89.39
2012-07-27,1618.0,1386.0,82.71,90.13
2012-07-30,1624.0,1385.3,82.79,89.78
2012-07-31,1614.6,1379.3,82.64,88.06
2012-08-01,1607.3,1375.1,83.06,88.91
2012-08-02,1590.7,1365.0,83.36,87.13
2012-08-03,1609.3,1391.0,82.38,91.4
2012-08-06,1616.2,1394.2,82.27,92.2
2012-08-07,1612.8,1401.3,82.21,93.67
2012-08-08,1616.0,1402.2,82.39,93.35
2012-08-09,1620.2,1402.8,82.64,93.36
2012-08-10,1622.8,1405.9,82.55,92.87
2012-08-13,1612.6,1404.1,82.44,92.73
2012-08-14,1602.4,1403.9,82.48,93.43
2012-08-15,1606.6,1405.5,82.64,94.33
2012-08-16,1619.2,1415.5,82.36,95.6
2012-08-17,1619.4,1418.2,82.6,96.01
2012-08-20,1623.0,1418.1,82.46,95.97
2012-08-21,1642.9,1413.2,81.91,96.68
2012-08-22,1640.5,1413.5,81.49,97.26
2012-08-23,1672.8,1402.1,81.36,96.27
2012-08-24,1672.9,1411.1,81.59,96.15
2012-08-27,1675.6,1410.4,81.66,95.47
2012-08-28,1669.7,1409.3,81.37,96.33
2012-08-29,1663.0,1410.5,81.55,95.49
2012-08-30,1657.1,1399.5,81.69,94.62
2012-08-31,1687.6,1406.6,81.21,96.47
2012-09-03,1696.0,1512.02,81.21,96.076
2012-09-04,1663.3200000000002,1404.9,81.31,95.3
2012-09-05,1694.0,1403.4,81.23,95.36
2012-09-06,1705.6,1432.1,81.04,95.53
2012-09-07,1740.5,1437.9,80.25,96.42
2012-09-10,1731.8,1429.1,80.25,96.54
2012-09-11,1734.9,1433.6,79.86,97.17
2012-09-12,1733.7,1436.6,79.74,97.01
2012-09-13,1772.1,1460.0,79.26,98.31
2012-09-14,1772.7,1465.8,78.85,99.0
2012-09-17,1770.6,1461.2,79.01,96.62
2012-09-18,1771.2,1459.3,79.25,95.29
2012-09-19,1771.7,1461.0,79.06,91.98
2012-09-20,1770.2,1460.3,79.41,91.87
2012-09-21,1778.0,1460.2,79.33,92.89
2012-09-24,1764.6,1456.9,79.52,91.93
2012-09-25,1766.4,1441.6,79.55,91.37
2012-09-26,1753.6,1433.3,79.89,89.98
2012-09-27,1780.5,1447.2,79.55,91.85
2012-09-28,1773.9,1440.7,79.94,92.19
2012-10-01,1783.3,1444.5,79.82,92.48
2012-10-02,1775.6,1445.8,79.74,91.89
2012-10-03,1779.8,1451.0,79.97,88.14
2012-10-04,1796.5,1461.4,79.35,91.71
2012-10-05,1780.8,1460.9,79.34,89.88
2012-10-08,1775.7,1455.9,79.54,89.33
2012-10-09,1765.0,1441.5,79.95,92.39
2012-10-10,1765.1,1432.6,79.92,91.25
2012-10-11,1770.6,1432.8,79.78,92.07
2012-10-12,1759.7,1428.6,79.67,91.86
2012-10-15,1737.6,1440.1,79.74,91.85
2012-10-16,1746.3,1454.9,79.41,92.09
2012-10-17,1753.0,1460.9,79.02,92.12
2012-10-18,1744.7,1457.3,79.37,92.1
2012-10-19,1724.0,1433.2,79.62,90.05
2012-10-22,1726.3,1433.8,79.65,88.73
2012-10-23,1709.4,1413.1,79.98,86.67
2012-10-24,1701.6,1408.8,79.91,85.73
2012-10-25,1713.0,1413.0,80.04,86.05
2012-10-26,1711.9,1411.9,80.07,86.28
2012-10-29,1708.7,1284.98,80.23,85.54
2012-10-30,1712.1,1361.72,79.93,85.68
2012-10-31,1719.1,1412.2,79.92,86.24
2012-11-01,1715.5,1427.6,80.05,87.09
2012-11-02,1675.2,1414.2,80.59,84.86
2012-11-05,1683.2,1417.3,80.75,85.65
2012-11-06,1715.0,1428.4,80.61,88.71
2012-11-07,1714.0,1394.5,80.76,84.44
2012-11-08,1726.0,1377.5,80.79,85.09
2012-11-09,1730.9,1379.8,81.03,86.07
2012-11-12,1730.9,1380.0,81.03,85.57
2012-11-13,1724.8,1374.5,81.08,85.38
2012-11-14,1730.1,1355.5,81.06,86.32
2012-11-15,1713.8,1353.3,81.08,85.45
2012-11-16,1714.7,1359.9,81.26,86.67
2012-11-19,1734.4,1386.9,80.87,89.28
2012-11-20,1723.6,1387.8,80.96,86.75
2012-11-21,1728.2,1391.0,80.93,87.38
2012-11-22,1751.4,1512.02,80.93,96.076
2012-11-23,1210.6,1409.2,80.19,88.28
2012-11-26,1749.6,1406.3,80.25,87.74
2012-11-27,1742.3,1398.9,80.4,87.18
2012-11-28,1716.5,1409.9,80.34,86.49
2012-11-29,1729.5,1416.0,80.2,88.07
2012-11-30,1712.7,1416.2,80.15,88.91
2012-12-03,1721.1,1409.5,79.88,89.09
2012-12-04,1695.8,1407.0,79.64,88.5
2012-12-05,1693.8,1409.3,79.77,87.88
2012-12-06,1701.8,1413.9,80.26,86.26
2012-12-07,1705.5,1418.1,80.41,85.93
2012-12-10,1714.4,1418.5,80.33,85.56
2012-12-11,1709.6,1427.8,80.06,85.79
2012-12-12,1717.9,1428.5,79.81,86.77
2012-12-13,1696.8,1419.5,79.93,85.89
2012-12-14,1697.0,1413.6,79.58,86.73
2012-12-17,1698.2,1430.4,79.57,87.2
2012-12-18,1670.7,1446.8,79.36,87.93
2012-12-19,1667.7,1435.8,79.27,89.51
2012-12-20,1645.9,1443.7,79.26,90.13
2012-12-21,1660.1,1430.2,79.62,88.66
2012-12-24,1659.5,1426.7,79.64,88.61
2012-12-25,1579.3200000000002,1433.3799999999999,79.64,91.268
2012-12-26,1660.7,1419.8,79.62,90.98
2012-12-27,1663.7,1418.1,79.62,90.87
2012-12-28,1655.9,1402.4,79.68,90.8
2012-12-31,1675.8,1426.2,79.77,91.82
2013-01-01,1542.28,1581.76,79.77,93.93199999999999
2013-01-02,1688.8,1462.4,79.84,93.12
2013-01-03,1674.6,1459.4,80.38,92.92
2013-01-04,1648.9,1466.5,80.5,93.09
2013-01-07,1646.3,1461.9,80.26,93.19
2013-01-08,1662.2,1457.2,80.34,93.15
2013-01-09,1655.5,1461.0,80.56,93.1
2013-01-10,1678.0,1472.1,79.74,93.82
2013-01-11,1660.6,1472.0,79.56,93.56
2013-01-14,1669.4,1470.7,79.49,94.14
2013-01-15,1683.9,1472.3,79.78,93.28
2013-01-16,1683.2,1472.6,79.8,94.24
2013-01-17,1690.8,1480.9,79.65,95.49
2013-01-18,1687.0,1486.0,80.04,95.56
2013-01-21,1693.2,1526.12,80.04,89.62
2013-01-22,1299.3799999999999,1492.6,79.87,96.24
2013-01-23,1686.7,1494.8,79.92,95.23
2013-01-24,1669.9,1494.8,79.95,95.95
2013-01-25,1656.6,1503.0,79.75,95.88
2013-01-28,1652.9,1500.2,79.75,96.44
2013-01-29,1660.8,1507.8,79.56,97.57
2013-01-30,1681.6,1502.0,79.28,97.94
2013-01-31,1662.0,1498.1,79.21,97.49
2013-02-01,1670.6,1513.2,79.21,97.77
2013-02-04,1676.4,1495.7,79.55,96.17
2013-02-05,1673.5,1511.3,79.49,96.64
2013-02-06,1678.8,1512.1,79.72,96.62
2013-02-07,1671.3,1509.4,80.19,95.83
2013-02-08,1666.9,1517.9,80.21,95.72
2013-02-11,1649.1,1517.0,80.31,97.03
2013-02-12,1649.6,1519.4,80.11,97.51
2013-02-13,1645.1,1520.3,80.09,97.01
2013-02-14,1635.5,1521.4,80.46,97.31
2013-02-15,1609.5,1519.8,80.58,95.86
2013-02-18,1604.2,1467.3400000000001,80.58,88.26
2013-02-19,1258.96,1530.9,80.47,96.66
2013-02-20,1578.0,1512.0,81.07,94.46
2013-02-21,1578.6,1502.4,81.46,92.84
2013-02-22,1572.8,1515.6,81.46,93.13
2013-02-25,1586.6,1487.8,81.67,93.11
2013-02-26,1615.5,1496.9,81.87,92.63
2013-02-27,1595.7,1516.0,81.6,92.76
2013-02-28,1578.1,1514.7,81.95,92.05
2013-03-01,1572.3,1518.2,82.28,90.68
2013-03-04,1572.4,1525.2,82.19,90.12
2013-03-05,1574.9,1539.8,82.09,90.82
2013-03-06,1574.9,1541.5,82.46,90.43
2013-03-07,1575.1,1544.3,82.08,91.56
2013-03-08,1576.9,1551.2,82.72,91.95
2013-03-11,1578.0,1556.2,82.57,92.06
2013-03-12,1591.7,1552.5,82.58,92.54
2013-03-13,1588.4,1554.5,82.89,92.52
2013-03-14,1590.7,1563.2,82.61,93.03
2013-03-15,1592.6,1560.7,82.13,93.45
2013-03-18,1604.6,1552.1,82.69,93.74
2013-03-19,1611.3,1548.3,82.99,92.16
2013-03-20,1607.5,1558.7,82.78,92.96
2013-03-21,1613.8,1545.8,82.74,92.45
2013-03-22,1606.1,1556.9,82.53,93.71
2013-03-25,1604.5,1551.7,82.83,94.81
2013-03-26,1595.7,1563.8,82.88,96.34
2013-03-27,1607.2,1562.8,83.22,96.58
2013-03-28,1595.7,1569.2,82.99,97.23
2013-03-29,1072.6,1423.1399999999999,83.22,83.46400000000001
2013-04-01,1600.9,1562.2,82.73,97.07
2013-04-02,1575.9,1570.2,82.92,97.19
2013-04-03,1553.5,1553.7,82.72,94.45
2013-04-04,1552.4,1560.0,82.68,93.26
2013-04-05,1575.9,1553.3,82.5,92.7
2013-04-08,1572.5,1563.1,82.75,93.36
2013-04-09,1586.7,1568.6,82.31,94.2
2013-04-10,1558.8,1587.7,82.53,94.64
2013-04-11,1564.9,1593.4,82.25,93.51
2013-04-12,1501.4,1588.8,82.13,91.29
2013-04-15,1361.1,1552.4,82.42,88.71
2013-04-16,1387.4,1574.6,81.75,88.72
2013-04-17,1382.7,1552.0,82.68,86.68
2013-04-18,1392.5,1541.6,82.56,87.73
2013-04-19,1395.6,1555.2,82.71,88.01
2013-04-22,1421.2,1562.5,82.68,88.76
2013-04-23,1408.8,1578.8,83.05,89.18
2013-04-24,1423.7,1578.8,83.05,91.43
2013-04-25,1462.0,1585.2,82.74,93.64
2013-04-26,1453.6,1582.2,82.47,93.0
2013-04-29,1467.4,1593.6,82.15,94.5
2013-04-30,1472.1,1597.6,81.75,93.46
2013-05-01,1446.2,1582.7,81.48,91.03
2013-05-02,1467.6,1597.6,82.22,93.99
2013-05-03,1464.2,1614.4,82.1,95.61
2013-05-06,1468.0,1617.5,82.31,96.16
2013-05-07,1448.8,1626.0,82.25,95.62
2013-05-08,1473.7,1632.7,81.9,96.62
2013-05-09,1468.6,1626.7,82.79,96.39
2013-05-10,1436.6,1633.7,83.14,96.04
2013-05-13,1434.3,1633.8,83.28,95.17
2013-05-14,1424.5,1650.3,83.59,94.21
2013-05-15,1396.2,1658.8,83.83,94.3
2013-05-16,1386.9,1650.5,83.59,95.16
2013-05-17,1364.7,1667.5,84.25,96.02
2013-05-20,1384.1,1666.3,83.74,96.71
2013-05-21,1377.6,1669.2,83.86,96.16
2013-05-22,1367.4,1655.3,84.35,94.28
2013-05-23,1391.8,1650.5,83.8,94.25
2013-05-24,1386.6,1649.6,83.7,94.15
2013-05-27,1378.9,1583.8399999999997,83.7,93.83
2013-05-28,1218.08,1660.1,84.1,95.01
2013-05-29,1391.3,1648.4,83.66,93.13
2013-05-30,1412.0,1654.4,83.04,93.61
2013-05-31,1393.0,1630.7,83.26,91.97
2013-06-03,1411.9,1640.4,82.66,93.45
2013-06-04,1397.2,1631.4,82.77,93.31
2013-06-05,1398.5,1608.9,82.59,93.74
2013-06-06,1415.8,1622.6,81.54,94.76
2013-06-07,1383.0,1643.4,81.67,96.03
2013-06-10,1386.0,1642.8,81.65,95.77
2013-06-11,1377.0,1626.1,81.11,95.38
2013-06-12,1392.0,1612.5,80.95,95.88
2013-06-13,1377.8,1636.4,80.75,96.69
2013-06-14,1387.6,1626.7,80.62,97.85
2013-06-17,1383.1,1639.0,80.79,97.77
2013-06-18,1366.9,1651.8,80.61,98.44
2013-06-19,1374.0,1628.9,81.43,98.24
2013-06-20,1286.2,1588.2,81.92,95.4
2013-06-21,1292.0,1592.4,82.41,93.69
2013-06-24,1277.1,1573.1,82.42,95.18
2013-06-25,1275.1,1588.0,82.58,95.32
2013-06-26,1229.8,1603.3,82.98,95.5
2013-06-27,1211.6,1613.2,82.9,97.05
2013-06-28,1223.7,1606.3,83.14,96.56
2013-07-01,1255.7,1615.0,83.05,97.99
2013-07-02,1243.4,1614.1,83.54,99.6
2013-07-03,1251.9,1615.4,83.23,101.24
2013-07-04,1212.7,1558.3400000000001,83.23,101.4
2013-07-05,1155.84,1631.9,84.44,103.22
2013-07-08,1234.9,1640.5,84.19,103.14
2013-07-09,1245.9,1652.3,84.58,103.53
2013-07-10,1247.4,1652.6,84.04,106.52
2013-07-11,1279.9,1675.0,82.75,104.91
2013-07-12,1277.6,1680.2,82.99,105.95
2013-07-15,1283.5,1682.5,83.04,106.32
2013-07-16,1290.4,1676.3,82.5,106.0
2013-07-17,1277.5,1680.9,82.71,106.48
2013-07-18,1284.2,1689.4,82.82,108.04
2013-07-19,1292.9,1692.1,82.62,108.05
2013-07-22,1336.0,1695.5,82.22,106.91
2013-07-23,1334.7,1692.4,81.94,107.23
2013-07-24,1319.5,1685.9,82.29,105.39
2013-07-25,1328.8,1690.2,81.97,105.49
2013-07-26,1321.5,1691.7,81.66,104.7
2013-07-29,1328.4,1685.3,81.66,104.55
2013-07-30,1324.8,1686.0,81.83,103.08
2013-07-31,1313.0,1685.7,81.45,105.03
2013-08-01,1311.2,1706.9,82.34,107.89
2013-08-02,1310.5,1709.7,81.91,106.94
2013-08-05,1302.4,1707.1,81.88,106.56
2013-08-06,1282.5,1697.4,81.6,105.3
2013-08-07,1285.3,1690.9,81.29,104.37
2013-08-08,1309.9,1697.5,80.98,103.4
2013-08-09,1312.2,1691.4,81.13,105.97
2013-08-12,1334.2,1689.5,81.33,106.11
2013-08-13,1320.5,1694.2,81.77,106.83
2013-08-14,1333.4,1685.4,81.71,106.85
2013-08-15,1360.9,1661.3,81.18,107.33
2013-08-16,1371.0,1655.8,81.26,107.46
2013-08-19,1365.7,1646.1,81.23,107.1
2013-08-20,1372.6,1652.3,80.91,104.96
2013-08-21,1370.1,1642.8,81.21,103.85
2013-08-22,1370.8,1657.0,81.49,105.03
2013-08-23,1395.8,1663.5,81.36,106.42
2013-08-26,1393.1,1656.8,81.41,105.92
2013-08-27,1420.2,1630.5,81.17,109.01
2013-08-28,1418.8,1635.0,81.43,110.1
2013-08-29,1412.9,1638.2,81.95,108.8
2013-08-30,1396.1,1633.0,82.09,107.65
2013-09-02,1412.0,1516.9,82.09,106.75
2013-09-03,1497.1799999999998,1639.8,82.36,108.54
2013-09-04,1390.0,1653.1,82.17,107.23
2013-09-05,1373.0,1655.1,82.63,108.37
2013-09-06,1386.5,1655.2,82.15,110.53
2013-09-09,1386.7,1671.7,81.79,109.52
2013-09-10,1364.0,1684.0,81.82,107.39
2013-09-11,1363.8,1689.1,81.52,107.56
2013-09-12,1330.6,1683.4,81.49,108.6
2013-09-13,1308.6,1688.0,81.45,108.21
2013-09-16,1317.8,1697.6,81.3,106.59
2013-09-17,1309.4,1704.8,81.14,105.42
2013-09-18,1307.6,1725.5,80.24,108.07
2013-09-19,1369.3,1722.3,80.37,106.39
2013-09-20,1332.5,1709.9,80.43,104.68
2013-09-23,1327.0,1701.8,80.45,103.59
2013-09-24,1316.3,1697.4,80.56,103.13
2013-09-25,1336.2,1692.8,80.33,102.66
2013-09-26,1324.1,1698.7,80.52,103.03
2013-09-27,1339.2,1691.8,80.29,102.87
2013-09-30,1327.0,1681.5,80.22,102.33
2013-10-01,1286.1,1695.0,80.14,102.04
2013-10-02,1320.7,1693.9,79.9,104.1
2013-10-03,1317.6,1678.7,79.75,103.31
2013-10-04,1309.9,1690.5,80.13,103.84
2013-10-07,1325.1,1676.1,79.94,103.03
2013-10-08,1324.6,1655.5,80.06,103.49
2013-10-09,1307.2,1656.4,80.38,101.61
2013-10-10,1296.9,1692.6,80.42,103.01
2013-10-11,1268.2,1703.2,80.41,102.02
2013-10-14,1276.6,1710.1,80.26,102.41
2013-10-15,1273.2,1698.1,80.48,101.21
2013-10-16,1282.3,1721.5,80.47,102.29
2013-10-17,1323.0,1733.2,79.65,100.67
2013-10-18,1314.6,1744.5,79.65,100.81
2013-10-21,1315.8,1744.7,79.69,99.22
2013-10-22,1342.6,1754.7,79.23,97.8
2013-10-23,1334.0,1746.4,79.26,96.86
2013-10-24,1350.3,1752.1,79.19,97.11
2013-10-25,1352.5,1759.8,79.19,97.85
2013-10-28,1352.2,1762.1,79.25,98.68
2013-10-29,1345.5,1772.0,79.61,98.2
2013-10-30,1349.3,1763.3,79.78,96.77
2013-10-31,1323.7,1756.5,80.19,96.38
2013-11-01,1313.2,1761.6,80.72,94.61
2013-11-04,1314.7,1767.9,80.55,94.62
2013-11-05,1308.1,1763.0,80.71,93.37
2013-11-06,1317.8,1770.5,80.48,94.8
2013-11-07,1308.5,1747.2,80.84,94.2
2013-11-08,1284.6,1770.6,81.3,94.6
2013-11-11,1281.1,1771.9,81.09,95.14
2013-11-12,1271.2,1767.7,81.19,93.04
2013-11-13,1268.4,1782.0,80.93,93.88
2013-11-14,1286.3,1790.6,81.02,93.76
2013-11-15,1287.4,1798.2,80.85,93.84
2013-11-18,1272.3,1791.5,80.83,93.03
2013-11-19,1273.5,1787.9,80.7,93.34
2013-11-20,1258.0,1781.4,81.11,93.33
2013-11-21,1243.6,1795.8,81.07,95.44
2013-11-22,1244.1,1804.8,80.71,94.84
2013-11-25,1241.2,1802.5,80.92,94.09
2013-11-26,1241.4,1802.8,80.61,93.68
2013-11-27,1237.9,1807.2,80.72,92.3
2013-11-28,1250.4,1462.9199999999998,80.72,92.28
2013-11-29,1330.02,1805.8,80.68,92.72
2013-12-02,1221.9,1800.9,80.92,93.82
2013-12-03,1220.8,1795.2,80.92,96.04
2013-12-04,1247.2,1792.8,80.62,97.2
2013-12-05,1231.9,1785.0,80.23,97.38
2013-12-06,1229.0,1805.1,80.31,97.65
2013-12-09,1234.2,1808.4,80.13,97.34
2013-12-10,1261.1,1802.6,79.97,98.51
2013-12-11,1257.2,1782.2,79.89,97.44
2013-12-12,1224.9,1775.5,80.21,97.5
2013-12-13,1234.6,1775.3,80.21,96.6
2013-12-16,1244.4,1786.5,80.07,97.48
2013-12-17,1230.1,1781.0,80.06,97.22
2013-12-18,1235.0,1810.7,80.11,97.8
2013-12-19,1193.6,1809.6,80.63,98.77
2013-12-20,1203.7,1818.3,80.58,99.32
2013-12-23,1197.0,1828.0,80.45,98.91
2013-12-24,1203.3,1833.3,80.45,99.22
2013-12-25,1062.8799999999999,1734.86,80.45,91.752
2013-12-26,1212.3,1842.0,80.48,99.55
2013-12-27,1214.0,1841.4,80.39,100.32
2013-12-30,1203.8,1841.1,80.0,99.29
2013-12-31,1202.3,1848.4,80.03,98.42
2014-01-01,1417.6,1493.3999999999999,80.03,98.7
2014-01-02,1225.2,1832.0,80.63,95.44
2014-01-03,1238.6,1831.4,80.79,93.96
2014-01-06,1238.0,1826.8,80.65,93.43
2014-01-07,1229.6,1837.9,80.83,93.67
2014-01-08,1225.5,1837.5,81.02,92.33
2014-01-09,1229.4,1838.1,81.0,91.66
2014-01-10,1246.9,1842.4,80.66,92.72
2014-01-13,1251.1,1819.2,80.51,91.8
2014-01-14,1245.4,1838.9,80.66,92.59
2014-01-15,1238.3,1848.4,81.03,94.17
2014-01-16,1240.2,1845.9,80.91,93.96
2014-01-17,1251.9,1838.7,81.22,94.37
2014-01-20,1241.8,1568.74,81.22,93.93
2014-01-21,1526.3,1843.8,81.1,94.99
2014-01-22,1238.6,1844.9,81.17,96.73
2014-01-23,1262.3,1828.5,80.44,97.32
2014-01-24,1264.3,1790.3,80.46,96.64
2014-01-27,1263.4,1781.6,80.52,95.72
2014-01-28,1250.8,1792.5,80.57,97.41
2014-01-29,1262.2,1774.2,80.5,97.36
2014-01-30,1242.5,1794.2,81.08,98.23
2014-01-31,1239.8,1782.6,81.31,97.49
2014-02-03,1259.9,1741.9,81.01,96.43
2014-02-04,1251.2,1755.2,81.12,97.19
2014-02-05,1256.9,1751.6,81.04,97.38
2014-02-06,1257.2,1773.4,80.91,97.84
2014-02-07,1262.9,1797.0,80.69,99.88
2014-02-10,1274.7,1799.8,80.64,100.06
2014-02-11,1289.8,1819.8,80.64,99.94
2014-02-12,1295.0,1819.3,80.68,100.37
2014-02-13,1300.1,1829.8,80.32,100.35
2014-02-14,1318.6,1838.6,80.15,100.3
2014-02-17,1324.4,1609.56,80.14,100.58
2014-02-18,1210.6,1840.8,80.01,102.43
2014-02-19,1320.4,1828.8,80.14,103.31
2014-02-20,1316.9,1839.8,80.29,102.92
2014-02-21,1323.6,1836.2,80.24,102.2
2014-02-24,1338.0,1847.6,80.2,102.82
2014-02-25,1342.7,1845.1,80.14,101.83
2014-02-26,1328.0,1845.2,80.43,102.59
2014-02-27,1331.8,1854.3,80.28,102.4
2014-02-28,1321.6,1859.5,79.69,102.59
2014-03-03,1350.3,1845.7,80.08,104.92
2014-03-04,1337.9,1873.9,80.17,103.33
2014-03-05,1340.3,1873.8,80.11,101.45
2014-03-06,1351.8,1877.0,79.66,101.56
2014-03-07,1338.2,1878.0,79.72,102.58
2014-03-10,1341.5,1877.2,79.77,101.12
2014-03-11,1346.7,1867.6,79.74,100.03
2014-03-12,1370.5,1868.2,79.61,97.99
2014-03-13,1372.4,1846.3,79.62,98.2
2014-03-14,1379.0,1841.1,79.45,98.89
2014-03-17,1372.9,1858.8,79.39,98.08
2014-03-18,1359.0,1872.2,79.41,99.7
2014-03-19,1341.3,1860.8,80.0,100.37
2014-03-20,1330.5,1872.0,80.19,99.43
2014-03-21,1336.0,1866.5,80.11,99.46
2014-03-24,1311.2,1857.4,79.93,99.6
2014-03-25,1311.4,1865.6,79.94,99.19
2014-03-26,1303.4,1852.6,80.03,100.26
2014-03-27,1294.7,1849.0,80.11,101.28
2014-03-28,1294.3,1857.6,80.18,101.67
2014-03-31,1283.8,1872.3,80.1,101.58
2014-04-01,1280.0,1885.5,80.09,99.74
2014-04-02,1290.8,1890.9,80.22,99.62
2014-04-03,1284.6,1888.8,80.47,100.29
2014-04-04,1303.5,1865.1,80.42,101.14
2014-04-07,1298.3,1845.0,80.23,100.44
2014-04-08,1309.1,1852.0,79.75,102.56
2014-04-09,1305.9,1872.2,79.48,103.6
2014-04-10,1320.5,1833.1,79.38,103.4
2014-04-11,1319.0,1815.7,79.45,103.74
2014-04-14,1327.5,1830.6,79.73,104.05
2014-04-15,1300.3,1843.0,79.8,103.75
2014-04-16,1303.5,1862.3,79.8,103.76
2014-04-17,1293.9,1864.8,79.83,104.3
2014-04-18,1431.96,1411.2,79.83,89.17
2014-04-21,1288.5,1871.9,79.94,104.37
2014-04-22,1281.1,1879.5,79.91,102.13
2014-04-23,1284.6,1875.4,79.86,101.44
2014-04-24,1290.6,1878.6,79.8,101.94
2014-04-25,1300.8,1863.4,79.75,100.6
2014-04-28,1299.0,1869.4,79.68,100.84
2014-04-29,1296.3,1878.3,79.81,101.28
2014-04-30,1295.9,1884.0,79.47,99.74
2014-05-01,1283.4,1883.7,79.53,99.42
2014-05-02,1302.9,1881.1,79.52,99.76
2014-05-05,1309.3,1884.7,79.49,99.48
2014-05-06,1308.6,1867.7,79.09,99.5
2014-05-07,1288.9,1878.2,79.2,100.77
2014-05-08,1287.7,1875.6,79.36,100.26
2014-05-09,1287.6,1878.5,79.9,99.99
2014-05-12,1295.8,1896.7,79.9,100.59
2014-05-13,1294.8,1897.5,80.14,101.7
2014-05-14,1305.9,1888.5,80.07,102.37
2014-05-15,1293.6,1870.8,80.0,101.5
2014-05-16,1293.4,1877.9,80.04,102.02
2014-05-19,1293.8,1885.1,79.99,102.61
2014-05-20,1294.6,1872.8,80.04,102.44
2014-05-21,1288.1,1888.0,80.09,104.07
2014-05-22,1295.0,1892.5,80.25,103.74
2014-05-23,1291.7,1900.5,80.39,104.35
2014-05-26,1265.5,1625.0,80.39,104.28
2014-05-27,1246.16,1911.9,80.35,104.11
2014-05-28,1259.3,1909.8,80.57,102.72
2014-05-29,1257.1,1920.0,80.49,103.58
2014-05-30,1246.0,1923.6,80.37,102.71
2014-06-02,1244.0,1925.0,80.64,102.47
2014-06-03,1244.5,1924.2,80.55,102.66
2014-06-04,1244.3,1927.9,80.66,102.64
2014-06-05,1253.3,1940.5,80.37,102.48
2014-06-06,1252.5,1949.4,80.41,102.66
2014-06-09,1253.9,1951.3,80.65,104.41
2014-06-10,1260.1,1950.8,80.82,104.35
2014-06-11,1261.2,1943.9,80.77,104.4
2014-06-12,1274.0,1930.1,80.58,106.53
2014-06-13,1274.1,1936.2,80.58,106.91
2014-06-16,1275.3,1937.8,80.47,106.9
2014-06-17,1272.0,1942.0,80.63,106.36
2014-06-18,1272.7,1957.0,80.58,105.97
2014-06-19,1314.1,1959.5,80.32,106.43
2014-06-20,1316.6,1962.9,80.37,107.26
2014-06-23,1318.4,1962.6,80.27,106.17
2014-06-24,1321.3,1950.0,80.33,106.03
2014-06-25,1322.6,1959.5,80.22,106.5
2014-06-26,1317.0,1957.2,80.22,105.84
2014-06-27,1320.0,1961.0,80.02,105.74
2014-06-30,1322.0,1960.2,79.78,105.37
2014-07-01,1326.6,1973.3,79.81,105.34
2014-07-02,1330.9,1974.6,79.96,104.48
2014-07-03,1320.6,1985.4,80.21,104.06
2014-07-04,1317.0,1930.2399999999998,80.27,103.76
2014-07-07,1201.52,1977.7,80.22,103.53
2014-07-08,1316.5,1963.7,80.18,103.4
2014-07-09,1324.3,1972.8,79.99,102.29
2014-07-10,1339.2,1964.7,80.13,102.93
2014-07-11,1337.4,1967.6,80.19,100.83
2014-07-14,1306.7,1977.1,80.19,100.91
2014-07-15,1297.1,1973.3,80.39,99.96
2014-07-16,1299.8,1981.6,80.56,101.2
2014-07-17,1316.9,1958.1,80.5,103.19
2014-07-18,1309.4,1978.2,80.52,103.13
2014-07-21,1313.9,1973.6,80.56,104.59
2014-07-22,1306.3,1983.5,80.78,104.42
2014-07-23,1304.7,1987.0,80.82,103.12
2014-07-24,1290.8,1988.0,80.87,102.07
2014-07-25,1303.3,1978.3,81.03,102.09
2014-07-28,1303.3,1978.9,81.03,101.67
2014-07-29,1298.3,1970.0,81.21,100.97
2014-07-30,1296.9,1970.1,81.43,100.27
2014-07-31,1282.8,1930.7,81.46,98.17
2014-08-01,1294.8,1925.2,81.3,97.88
2014-08-04,1288.9,1939.0,81.33,98.29
2014-08-05,1285.3,1920.2,81.33,97.38
2014-08-06,1308.2,1920.2,81.44,96.92
2014-08-07,1312.5,1909.6,81.52,97.34
2014-08-08,1311.0,1931.6,81.45,97.65
2014-08-11,1310.5,1936.9,81.47,98.08
2014-08-12,1310.6,1933.8,81.5,97.37
2014-08-13,1314.5,1946.7,81.6,97.59
2014-08-14,1315.7,1955.2,81.59,95.58
2014-08-15,1306.2,1955.1,81.42,97.35
2014-08-18,1299.3,1971.7,81.58,96.41
2014-08-19,1296.7,1981.6,81.88,94.48
2014-08-20,1295.2,1986.5,82.23,96.07
2014-08-21,1275.4,1992.4,82.15,93.96
2014-08-22,1280.2,1988.4,82.34,93.65
2014-08-25,1278.9,1997.9,82.55,93.35
2014-08-26,1285.2,2000.0,82.65,93.86
2014-08-27,1283.4,2000.1,82.43,93.88
2014-08-28,1290.4,1996.7,82.48,94.55
2014-08-29,1287.4,2003.4,82.75,95.96
